transaction_id,customer_id,transaction_amount,transaction_type,transaction_date,transaction_hour,is_weekend,month,quarter,is_large_txn
TXN022222,CUST0822,7612.47,investment,2024-03-04,3,0,3,1,1
TXN022223,CUST0822,5248.34,deposit,2023-09-07,17,0,9,3,1
TXN022224,CUST0822,3821.71,withdrawal,2023-09-10,22,1,9,3,0
TXN022225,CUST0822,9166.56,investment,2024-07-21,4,1,7,3,1
TXN022226,CUST0822,9508.88,investment,2024-04-05,17,0,4,2,1
TXN022227,CUST0822,8623.6,bill_payment,2023-03-22,9,0,3,1,1
TXN022228,CUST0822,4701.28,withdrawal,2023-12-31,13,1,12,4,0
TXN022229,CUST0822,1094.2,transfer,2023-04-23,22,1,4,2,0
TXN022230,CUST0822,9619.1,deposit,2023-02-26,15,1,2,1,1
TXN022231,CUST0822,3616.71,withdrawal,2023-11-06,17,0,11,4,0
TXN022232,CUST0822,997.03,deposit,2024-05-26,15,1,5,2,0
TXN022233,CUST0822,7108.64,transfer,2023-04-08,5,1,4,2,1
TXN022234,CUST0822,3001.21,transfer,2024-04-03,1,0,4,2,0
TXN022235,CUST0822,8176.29,transfer,2024-08-22,14,0,8,3,1
TXN022236,CUST0822,5044.22,bill_payment,2023-11-17,22,0,11,4,1
TXN022237,CUST0822,254.5,withdrawal,2023-11-01,12,0,11,4,0
TXN022238,CUST0822,1824.22,deposit,2024-03-28,19,0,3,1,0
TXN022239,CUST0822,2351.1,transfer,2023-10-05,16,0,10,4,0
TXN022240,CUST0822,1479.96,transfer,2023-11-27,22,0,11,4,0
TXN022241,CUST0822,6293.16,investment,2024-08-01,13,0,8,3,1
TXN022242,CUST0822,4892.83,investment,2023-01-18,8,0,1,1,0
TXN022243,CUST0822,1933.97,investment,2024-12-16,18,0,12,4,0
TXN022244,CUST0822,1857.02,investment,2023-07-20,9,0,7,3,0
TXN022245,CUST0822,9740.49,investment,2023-06-10,2,1,6,2,1
TXN022246,CUST0822,6279.11,withdrawal,2023-05-19,5,0,5,2,1
TXN022247,CUST0822,5460.09,withdrawal,2024-08-20,4,0,8,3,1
TXN022248,CUST0822,4538.9,investment,2024-06-02,15,1,6,2,0
TXN022249,CUST0822,2027.2,bill_payment,2024-07-07,7,1,7,3,0
TXN022250,CUST0822,2312.97,deposit,2023-11-19,15,1,11,4,0
TXN022251,CUST0822,2446.76,withdrawal,2023-09-22,18,0,9,3,0
TXN022252,CUST0822,8833.98,transfer,2024-12-17,0,0,12,4,1
TXN022253,CUST0822,8737.52,withdrawal,2024-10-27,14,1,10,4,1
TXN022254,CUST0822,9591.39,investment,2024-06-25,7,0,6,2,1
TXN022255,CUST0822,8757.34,transfer,2023-01-03,14,0,1,1,1
TXN022256,CUST0822,5947.2,deposit,2023-10-25,16,0,10,4,1
TXN022257,CUST0822,8868.03,investment,2024-06-01,12,1,6,2,1
TXN022258,CUST0822,1018.57,withdrawal,2024-02-19,23,0,2,1,0
TXN022259,CUST0822,3920.88,withdrawal,2024-06-24,9,0,6,2,0
TXN022260,CUST0822,2432.42,withdrawal,2024-02-25,21,1,2,1,0
TXN022261,CUST0822,2936.32,withdrawal,2023-02-23,18,0,2,1,0
TXN022262,CUST0822,4634.04,bill_payment,2023-10-05,1,0,10,4,0
TXN022263,CUST0822,3785.07,bill_payment,2023-05-16,0,0,5,2,0
TXN022264,CUST0822,4695.81,bill_payment,2024-10-16,8,0,10,4,0
TXN022265,CUST0823,5354.8,withdrawal,2023-02-19,9,1,2,1,1
TXN022266,CUST0823,4346.08,deposit,2023-07-13,0,0,7,3,0
TXN022267,CUST0823,7401.25,transfer,2023-09-11,11,0,9,3,1
TXN022268,CUST0823,7194.09,transfer,2024-01-23,12,0,1,1,1
TXN022269,CUST0823,522.26,withdrawal,2024-04-05,0,0,4,2,0
TXN022270,CUST0823,1200.04,investment,2024-03-20,5,0,3,1,0
TXN022271,CUST0823,6139.66,investment,2023-04-16,0,1,4,2,1
TXN022272,CUST0823,4368.53,withdrawal,2023-08-07,2,0,8,3,0
TXN022273,CUST0823,8490.28,deposit,2023-01-15,7,1,1,1,1
TXN022274,CUST0823,501.05,investment,2024-06-05,21,0,6,2,0
TXN022275,CUST0823,6028.39,withdrawal,2024-02-23,23,0,2,1,1
TXN022276,CUST0823,6357.48,bill_payment,2024-12-10,5,0,12,4,1
TXN022277,CUST0823,1952.24,withdrawal,2024-09-13,18,0,9,3,0
TXN022278,CUST0823,1791.65,withdrawal,2023-04-18,13,0,4,2,0
TXN022279,CUST0823,3744.33,transfer,2024-03-28,7,0,3,1,0
TXN022280,CUST0823,4727.95,withdrawal,2024-07-08,6,0,7,3,0
TXN022281,CUST0823,5971.32,bill_payment,2023-11-26,23,1,11,4,1
TXN022282,CUST0823,5082.08,investment,2024-12-24,21,0,12,4,1
TXN022283,CUST0823,8775.83,transfer,2023-08-31,12,0,8,3,1
TXN022284,CUST0823,8779.28,investment,2024-06-30,7,1,6,2,1
TXN022285,CUST0823,5524.21,deposit,2024-09-21,10,1,9,3,1
TXN022286,CUST0823,9954.33,deposit,2023-05-22,22,0,5,2,1
TXN022287,CUST0823,5665.0,bill_payment,2023-09-19,10,0,9,3,1
TXN022288,CUST0823,1982.33,investment,2024-09-13,13,0,9,3,0
TXN022289,CUST0823,5548.22,withdrawal,2024-08-25,21,1,8,3,1
TXN022290,CUST0823,8928.05,withdrawal,2023-02-06,17,0,2,1,1
TXN022291,CUST0823,4553.38,transfer,2024-01-13,4,1,1,1,0
TXN022292,CUST0823,8342.18,investment,2024-06-13,19,0,6,2,1
TXN022293,CUST0823,7829.37,transfer,2024-11-12,3,0,11,4,1
TXN022294,CUST0823,7353.38,transfer,2023-05-08,16,0,5,2,1
TXN022295,CUST0823,1209.68,bill_payment,2023-12-21,15,0,12,4,0
TXN022296,CUST0823,8191.13,deposit,2024-06-06,9,0,6,2,1
TXN022297,CUST0823,7863.76,deposit,2024-07-26,18,0,7,3,1
TXN022298,CUST0823,1564.75,deposit,2024-10-18,1,0,10,4,0
TXN022299,CUST0823,7526.54,investment,2023-04-10,2,0,4,2,1
TXN022300,CUST0823,8541.71,deposit,2024-06-29,8,1,6,2,1
TXN022301,CUST0823,6475.49,bill_payment,2023-02-06,4,0,2,1,1
TXN022302,CUST0823,5535.35,transfer,2024-08-04,17,1,8,3,1
TXN022303,CUST0823,5247.36,deposit,2023-07-29,0,1,7,3,1
TXN022304,CUST0823,6717.23,bill_payment,2023-02-06,11,0,2,1,1
TXN022305,CUST0824,4959.29,withdrawal,2024-05-16,7,0,5,2,0
TXN022306,CUST0824,7577.92,investment,2023-07-26,16,0,7,3,1
TXN022307,CUST0824,2805.46,deposit,2024-04-01,1,0,4,2,0
TXN022308,CUST0824,729.3,bill_payment,2024-08-30,16,0,8,3,0
TXN022309,CUST0824,7634.35,withdrawal,2023-10-22,22,1,10,4,1
TXN022310,CUST0824,8570.73,withdrawal,2023-07-04,6,0,7,3,1
TXN022311,CUST0824,9380.57,transfer,2023-06-14,9,0,6,2,1
TXN022312,CUST0824,8184.77,investment,2023-02-09,7,0,2,1,1
TXN022313,CUST0824,7097.58,withdrawal,2024-05-19,22,1,5,2,1
TXN022314,CUST0824,7403.76,bill_payment,2024-04-28,3,1,4,2,1
TXN022315,CUST0824,636.09,transfer,2023-04-09,7,1,4,2,0
TXN022316,CUST0824,3653.37,bill_payment,2024-02-22,22,0,2,1,0
TXN022317,CUST0824,4335.08,deposit,2023-08-31,19,0,8,3,0
TXN022318,CUST0824,2282.38,withdrawal,2023-03-24,8,0,3,1,0
TXN022319,CUST0824,7271.31,transfer,2023-08-22,7,0,8,3,1
TXN022320,CUST0824,5223.24,deposit,2024-11-08,9,0,11,4,1
TXN022321,CUST0824,1115.99,bill_payment,2024-03-29,5,0,3,1,0
TXN022322,CUST0824,3907.69,deposit,2023-11-14,4,0,11,4,0
TXN022323,CUST0824,4468.62,withdrawal,2024-09-05,18,0,9,3,0
TXN022324,CUST0824,531.71,transfer,2023-12-04,8,0,12,4,0
TXN022325,CUST0824,9242.68,bill_payment,2024-05-12,15,1,5,2,1
TXN022326,CUST0824,8834.64,withdrawal,2024-08-23,1,0,8,3,1
TXN022327,CUST0824,5434.97,withdrawal,2024-06-01,9,1,6,2,1
TXN022328,CUST0824,6332.55,investment,2023-04-17,18,0,4,2,1
TXN022329,CUST0824,5797.38,bill_payment,2023-10-11,17,0,10,4,1
TXN022330,CUST0824,4938.97,transfer,2024-11-12,6,0,11,4,0
TXN022331,CUST0824,4219.1,investment,2024-02-18,20,1,2,1,0
TXN022332,CUST0824,5607.48,bill_payment,2023-07-15,4,1,7,3,1
TXN022333,CUST0824,7406.36,deposit,2024-06-12,15,0,6,2,1
TXN022334,CUST0824,8939.67,deposit,2023-08-11,10,0,8,3,1
TXN022335,CUST0824,3300.08,deposit,2023-06-17,5,1,6,2,0
TXN022336,CUST0824,7396.03,investment,2024-05-25,2,1,5,2,1
TXN022337,CUST0824,8124.72,withdrawal,2023-05-09,4,0,5,2,1
TXN022338,CUST0824,1656.37,investment,2024-09-20,8,0,9,3,0
TXN022339,CUST0824,6489.62,bill_payment,2024-05-05,13,1,5,2,1
TXN022340,CUST0824,9608.35,deposit,2023-11-25,0,1,11,4,1
TXN022341,CUST0824,3378.45,investment,2023-03-08,14,0,3,1,0
TXN022342,CUST0824,1893.11,bill_payment,2024-10-14,19,0,10,4,0
TXN022343,CUST0824,6682.3,transfer,2024-01-18,23,0,1,1,1
TXN022344,CUST0824,6280.3,bill_payment,2024-05-19,8,1,5,2,1
TXN022345,CUST0824,5648.98,bill_payment,2023-08-07,3,0,8,3,1
TXN022346,CUST0824,3218.12,deposit,2024-03-31,21,1,3,1,0
TXN022347,CUST0824,576.69,withdrawal,2023-03-29,12,0,3,1,0
TXN022348,CUST0824,2950.62,transfer,2023-11-10,4,0,11,4,0
TXN022349,CUST0824,687.88,transfer,2024-04-26,21,0,4,2,0
TXN022350,CUST0824,8773.62,bill_payment,2024-09-12,13,0,9,3,1
TXN022351,CUST0824,5678.35,investment,2024-02-20,7,0,2,1,1
TXN022352,CUST0824,7775.54,bill_payment,2023-11-08,19,0,11,4,1
TXN022353,CUST0825,3149.37,bill_payment,2023-12-31,0,1,12,4,0
TXN022354,CUST0825,7586.98,withdrawal,2024-04-09,17,0,4,2,1
TXN022355,CUST0825,2006.68,bill_payment,2024-10-27,21,1,10,4,0
TXN022356,CUST0825,2741.22,withdrawal,2023-03-11,7,1,3,1,0
TXN022357,CUST0825,943.14,investment,2024-10-15,4,0,10,4,0
TXN022358,CUST0825,4308.22,deposit,2023-01-12,15,0,1,1,0
TXN022359,CUST0825,3854.13,withdrawal,2024-01-27,0,1,1,1,0
TXN022360,CUST0825,8565.87,transfer,2024-03-12,23,0,3,1,1
TXN022361,CUST0826,5412.53,bill_payment,2023-08-08,0,0,8,3,1
TXN022362,CUST0826,4505.38,investment,2024-02-19,5,0,2,1,0
TXN022363,CUST0826,1877.48,bill_payment,2023-12-31,20,1,12,4,0
TXN022364,CUST0826,1092.13,withdrawal,2023-03-11,14,1,3,1,0
TXN022365,CUST0826,7693.95,bill_payment,2023-07-08,9,1,7,3,1
TXN022366,CUST0826,1872.73,bill_payment,2023-06-04,2,1,6,2,0
TXN022367,CUST0827,8138.38,investment,2023-02-09,8,0,2,1,1
TXN022368,CUST0827,9477.55,bill_payment,2024-04-17,12,0,4,2,1
TXN022369,CUST0827,3495.55,withdrawal,2023-12-02,7,1,12,4,0
TXN022370,CUST0827,5959.49,bill_payment,2023-09-15,19,0,9,3,1
TXN022371,CUST0827,7156.81,transfer,2024-11-20,0,0,11,4,1
TXN022372,CUST0827,636.33,bill_payment,2023-11-30,16,0,11,4,0
TXN022373,CUST0827,4992.34,investment,2023-03-30,2,0,3,1,0
TXN022374,CUST0827,9505.0,bill_payment,2024-05-10,19,0,5,2,1
TXN022375,CUST0827,1933.45,bill_payment,2024-05-09,19,0,5,2,0
TXN022376,CUST0827,4456.92,withdrawal,2023-06-02,4,0,6,2,0
TXN022377,CUST0827,1165.64,transfer,2023-07-30,9,1,7,3,0
TXN022378,CUST0827,7473.55,withdrawal,2023-06-09,22,0,6,2,1
TXN022379,CUST0827,2955.18,transfer,2023-11-25,7,1,11,4,0
TXN022380,CUST0827,120.35,transfer,2023-07-07,22,0,7,3,0
TXN022381,CUST0827,1379.73,withdrawal,2024-02-12,6,0,2,1,0
TXN022382,CUST0827,5474.5,bill_payment,2023-04-12,4,0,4,2,1
TXN022383,CUST0827,5487.99,bill_payment,2024-11-24,23,1,11,4,1
TXN022384,CUST0827,7720.23,bill_payment,2023-06-29,16,0,6,2,1
TXN022385,CUST0827,9247.83,transfer,2024-02-23,23,0,2,1,1
TXN022386,CUST0827,7322.72,deposit,2023-06-16,7,0,6,2,1
TXN022387,CUST0827,5021.78,deposit,2024-03-08,12,0,3,1,1
TXN022388,CUST0827,8812.44,investment,2023-02-16,20,0,2,1,1
TXN022389,CUST0827,2717.77,bill_payment,2023-03-22,21,0,3,1,0
TXN022390,CUST0827,2598.28,bill_payment,2023-05-21,16,1,5,2,0
TXN022391,CUST0827,5506.38,investment,2024-08-30,3,0,8,3,1
TXN022392,CUST0827,6921.64,investment,2024-01-26,7,0,1,1,1
TXN022393,CUST0827,5014.75,transfer,2024-10-29,22,0,10,4,1
TXN022394,CUST0827,9517.1,withdrawal,2023-10-27,5,0,10,4,1
TXN022395,CUST0827,2932.55,deposit,2024-01-17,3,0,1,1,0
TXN022396,CUST0827,8077.28,transfer,2024-07-27,11,1,7,3,1
TXN022397,CUST0828,4284.81,bill_payment,2023-12-23,0,1,12,4,0
TXN022398,CUST0828,5210.61,withdrawal,2024-07-20,16,1,7,3,1
TXN022399,CUST0828,4291.1,transfer,2023-08-30,1,0,8,3,0
TXN022400,CUST0828,3770.82,deposit,2024-09-11,19,0,9,3,0
TXN022401,CUST0828,2517.64,transfer,2023-12-20,21,0,12,4,0
TXN022402,CUST0828,8179.48,withdrawal,2024-01-29,10,0,1,1,1
TXN022403,CUST0828,9140.3,transfer,2023-06-06,13,0,6,2,1
TXN022404,CUST0828,5776.3,transfer,2023-03-19,23,1,3,1,1
TXN022405,CUST0828,5144.02,bill_payment,2023-07-10,3,0,7,3,1
TXN022406,CUST0828,9338.21,deposit,2024-12-08,20,1,12,4,1
TXN022407,CUST0828,3414.76,withdrawal,2024-03-12,13,0,3,1,0
TXN022408,CUST0828,421.16,investment,2024-01-21,20,1,1,1,0
TXN022409,CUST0828,1691.49,deposit,2024-01-31,10,0,1,1,0
TXN022410,CUST0828,2295.93,bill_payment,2023-05-08,20,0,5,2,0
TXN022411,CUST0828,1931.23,bill_payment,2023-07-31,4,0,7,3,0
TXN022412,CUST0828,1826.26,transfer,2023-08-04,19,0,8,3,0
TXN022413,CUST0828,35.3,deposit,2023-02-26,22,1,2,1,0
TXN022414,CUST0828,4204.79,bill_payment,2023-09-18,12,0,9,3,0
TXN022415,CUST0828,9554.18,transfer,2024-09-21,19,1,9,3,1
TXN022416,CUST0828,5040.94,bill_payment,2023-06-10,17,1,6,2,1
TXN022417,CUST0828,420.84,withdrawal,2024-04-20,23,1,4,2,0
TXN022418,CUST0828,5737.56,deposit,2024-08-07,10,0,8,3,1
TXN022419,CUST0828,8681.8,withdrawal,2023-06-18,12,1,6,2,1
TXN022420,CUST0828,2555.74,deposit,2023-07-13,8,0,7,3,0
TXN022421,CUST0828,9198.79,bill_payment,2024-10-09,2,0,10,4,1
TXN022422,CUST0828,1827.02,withdrawal,2024-01-07,11,1,1,1,0
TXN022423,CUST0828,1030.12,transfer,2024-01-18,18,0,1,1,0
TXN022424,CUST0828,4976.09,bill_payment,2024-10-30,15,0,10,4,0
TXN022425,CUST0828,823.22,bill_payment,2024-05-20,8,0,5,2,0
TXN022426,CUST0828,7754.88,deposit,2024-05-27,5,0,5,2,1
TXN022427,CUST0829,195.7,deposit,2023-04-29,0,1,4,2,0
TXN022428,CUST0829,1245.49,withdrawal,2024-03-14,17,0,3,1,0
TXN022429,CUST0829,7751.89,withdrawal,2023-06-26,16,0,6,2,1
TXN022430,CUST0829,3963.13,withdrawal,2024-03-11,23,0,3,1,0
TXN022431,CUST0829,5529.5,bill_payment,2024-07-11,6,0,7,3,1
TXN022432,CUST0829,7054.58,transfer,2023-03-30,19,0,3,1,1
TXN022433,CUST0829,2800.17,transfer,2023-03-03,10,0,3,1,0
TXN022434,CUST0829,3793.89,bill_payment,2023-07-06,12,0,7,3,0
TXN022435,CUST0829,4678.75,transfer,2023-10-11,21,0,10,4,0
TXN022436,CUST0829,8886.88,bill_payment,2023-06-05,21,0,6,2,1
TXN022437,CUST0829,8942.12,deposit,2024-09-09,16,0,9,3,1
TXN022438,CUST0829,2580.57,deposit,2024-11-28,11,0,11,4,0
TXN022439,CUST0829,1528.92,deposit,2023-09-27,7,0,9,3,0
TXN022440,CUST0829,9640.73,transfer,2023-08-01,1,0,8,3,1
TXN022441,CUST0829,9025.11,transfer,2024-12-31,22,0,12,4,1
TXN022442,CUST0829,2179.7,transfer,2023-07-12,20,0,7,3,0
TXN022443,CUST0829,8459.18,transfer,2024-06-26,13,0,6,2,1
TXN022444,CUST0829,3921.86,withdrawal,2023-06-26,4,0,6,2,0
TXN022445,CUST0829,1523.19,investment,2024-06-17,21,0,6,2,0
TXN022446,CUST0829,6535.74,bill_payment,2024-09-24,14,0,9,3,1
TXN022447,CUST0829,3188.79,withdrawal,2023-05-06,15,1,5,2,0
TXN022448,CUST0829,4094.38,bill_payment,2024-09-04,23,0,9,3,0
TXN022449,CUST0829,2468.03,transfer,2024-09-18,12,0,9,3,0
TXN022450,CUST0829,8936.38,transfer,2024-09-11,22,0,9,3,1
TXN022451,CUST0829,7953.37,deposit,2024-11-04,18,0,11,4,1
TXN022452,CUST0829,9237.36,bill_payment,2023-11-02,19,0,11,4,1
TXN022453,CUST0829,2724.99,withdrawal,2023-11-09,12,0,11,4,0
TXN022454,CUST0829,7840.73,bill_payment,2024-04-07,15,1,4,2,1
TXN022455,CUST0829,4570.48,withdrawal,2024-10-20,21,1,10,4,0
TXN022456,CUST0829,9966.43,withdrawal,2024-01-08,15,0,1,1,1
TXN022457,CUST0829,9844.49,withdrawal,2023-07-21,20,0,7,3,1
TXN022458,CUST0829,1394.74,bill_payment,2023-02-22,15,0,2,1,0
TXN022459,CUST0829,9650.63,withdrawal,2024-03-26,14,0,3,1,1
TXN022460,CUST0829,6309.64,deposit,2023-03-31,10,0,3,1,1
TXN022461,CUST0829,5931.9,bill_payment,2024-10-13,8,1,10,4,1
TXN022462,CUST0829,1696.57,deposit,2024-05-12,15,1,5,2,0
TXN022463,CUST0829,3346.98,bill_payment,2023-08-18,15,0,8,3,0
TXN022464,CUST0829,1197.32,withdrawal,2023-08-01,8,0,8,3,0
TXN022465,CUST0829,2576.88,bill_payment,2023-01-29,0,1,1,1,0
TXN022466,CUST0829,5055.97,bill_payment,2023-01-07,21,1,1,1,1
TXN022467,CUST0829,1456.26,bill_payment,2023-06-16,5,0,6,2,0
TXN022468,CUST0829,7234.13,deposit,2024-11-09,5,1,11,4,1
TXN022469,CUST0829,5828.3,deposit,2023-08-15,16,0,8,3,1
TXN022470,CUST0829,1591.41,deposit,2024-03-12,16,0,3,1,0
TXN022471,CUST0829,5616.7,transfer,2024-07-12,1,0,7,3,1
TXN022472,CUST0830,6712.22,bill_payment,2023-12-04,7,0,12,4,1
TXN022473,CUST0830,2017.47,transfer,2023-08-24,12,0,8,3,0
TXN022474,CUST0830,7031.3,transfer,2024-06-24,1,0,6,2,1
TXN022475,CUST0830,6652.91,withdrawal,2024-10-22,2,0,10,4,1
TXN022476,CUST0830,4326.76,investment,2024-12-17,10,0,12,4,0
TXN022477,CUST0830,9971.77,withdrawal,2024-05-18,13,1,5,2,1
TXN022478,CUST0830,1990.36,deposit,2023-10-28,23,1,10,4,0
TXN022479,CUST0830,3219.25,bill_payment,2024-01-29,19,0,1,1,0
TXN022480,CUST0830,9903.27,deposit,2024-09-05,18,0,9,3,1
TXN022481,CUST0830,3326.34,bill_payment,2024-12-16,10,0,12,4,0
TXN022482,CUST0830,6933.71,transfer,2023-11-22,19,0,11,4,1
TXN022483,CUST0830,4894.19,transfer,2023-01-16,20,0,1,1,0
TXN022484,CUST0830,5908.69,withdrawal,2024-03-18,11,0,3,1,1
TXN022485,CUST0830,3499.01,bill_payment,2024-12-07,18,1,12,4,0
TXN022486,CUST0830,3937.1,withdrawal,2023-12-07,11,0,12,4,0
TXN022487,CUST0830,2786.13,deposit,2024-08-31,8,1,8,3,0
TXN022488,CUST0830,4647.55,deposit,2023-05-16,14,0,5,2,0
TXN022489,CUST0830,3899.3,bill_payment,2024-04-27,7,1,4,2,0
TXN022490,CUST0830,181.31,withdrawal,2023-01-02,13,0,1,1,0
TXN022491,CUST0830,1070.06,deposit,2024-10-29,10,0,10,4,0
TXN022492,CUST0830,4925.26,bill_payment,2024-01-30,2,0,1,1,0
TXN022493,CUST0830,2795.01,investment,2024-06-29,4,1,6,2,0
TXN022494,CUST0830,5382.9,bill_payment,2023-09-30,6,1,9,3,1
TXN022495,CUST0830,5630.77,bill_payment,2023-03-05,21,1,3,1,1
TXN022496,CUST0830,242.42,investment,2023-05-29,10,0,5,2,0
TXN022497,CUST0830,6645.66,transfer,2024-01-19,16,0,1,1,1
TXN022498,CUST0830,5613.91,withdrawal,2023-03-14,11,0,3,1,1
TXN022499,CUST0830,1860.58,investment,2024-12-13,8,0,12,4,0
TXN022500,CUST0830,385.67,investment,2023-08-05,0,1,8,3,0
TXN022501,CUST0831,7096.05,deposit,2023-11-14,12,0,11,4,1
TXN022502,CUST0831,3337.83,withdrawal,2023-02-03,9,0,2,1,0
TXN022503,CUST0831,6393.81,transfer,2023-07-05,20,0,7,3,1
TXN022504,CUST0831,3594.45,investment,2024-12-15,21,1,12,4,0
TXN022505,CUST0831,5119.77,transfer,2024-10-01,1,0,10,4,1
TXN022506,CUST0831,1265.32,withdrawal,2023-03-14,8,0,3,1,0
TXN022507,CUST0831,2164.16,bill_payment,2023-11-02,18,0,11,4,0
TXN022508,CUST0831,4813.24,transfer,2024-07-16,19,0,7,3,0
TXN022509,CUST0831,5294.24,transfer,2024-04-26,22,0,4,2,1
TXN022510,CUST0831,2124.89,transfer,2024-02-25,3,1,2,1,0
TXN022511,CUST0831,6484.8,investment,2023-06-28,11,0,6,2,1
TXN022512,CUST0831,6002.3,bill_payment,2023-06-25,19,1,6,2,1
TXN022513,CUST0831,3951.33,bill_payment,2023-07-23,11,1,7,3,0
TXN022514,CUST0831,6478.56,investment,2023-11-06,20,0,11,4,1
TXN022515,CUST0831,6304.5,deposit,2023-01-06,1,0,1,1,1
TXN022516,CUST0831,9950.08,deposit,2023-08-21,21,0,8,3,1
TXN022517,CUST0832,9092.84,investment,2024-11-01,0,0,11,4,1
TXN022518,CUST0832,7877.4,deposit,2023-10-19,21,0,10,4,1
TXN022519,CUST0832,5457.27,bill_payment,2024-04-20,12,1,4,2,1
TXN022520,CUST0832,4560.19,deposit,2023-09-09,2,1,9,3,0
TXN022521,CUST0832,3830.94,deposit,2024-06-20,18,0,6,2,0
TXN022522,CUST0832,2189.39,withdrawal,2024-04-11,16,0,4,2,0
TXN022523,CUST0832,6607.66,transfer,2023-04-04,7,0,4,2,1
TXN022524,CUST0832,4514.45,investment,2023-11-21,22,0,11,4,0
TXN022525,CUST0832,3466.39,withdrawal,2024-12-31,23,0,12,4,0
TXN022526,CUST0832,3427.41,deposit,2023-03-25,11,1,3,1,0
TXN022527,CUST0832,892.48,transfer,2023-06-01,23,0,6,2,0
TXN022528,CUST0832,5975.25,bill_payment,2024-05-08,20,0,5,2,1
TXN022529,CUST0832,6286.93,investment,2023-12-03,10,1,12,4,1
TXN022530,CUST0832,9125.37,deposit,2023-08-10,4,0,8,3,1
TXN022531,CUST0832,9403.48,bill_payment,2023-06-16,12,0,6,2,1
TXN022532,CUST0832,1310.69,investment,2024-01-09,20,0,1,1,0
TXN022533,CUST0832,8979.92,withdrawal,2024-10-27,16,1,10,4,1
TXN022534,CUST0832,2858.35,transfer,2023-04-26,19,0,4,2,0
TXN022535,CUST0832,5533.09,withdrawal,2023-07-15,11,1,7,3,1
TXN022536,CUST0832,6026.96,bill_payment,2023-12-14,16,0,12,4,1
TXN022537,CUST0832,3305.2,deposit,2024-11-21,23,0,11,4,0
TXN022538,CUST0833,7599.06,investment,2024-04-28,20,1,4,2,1
TXN022539,CUST0833,1536.32,withdrawal,2023-04-28,23,0,4,2,0
TXN022540,CUST0833,6355.35,transfer,2024-08-08,6,0,8,3,1
TXN022541,CUST0833,2724.55,bill_payment,2023-12-09,1,1,12,4,0
TXN022542,CUST0833,4335.82,transfer,2023-01-14,3,1,1,1,0
TXN022543,CUST0833,7950.9,deposit,2023-10-27,1,0,10,4,1
TXN022544,CUST0833,9410.83,investment,2023-10-01,12,1,10,4,1
TXN022545,CUST0833,4001.46,investment,2024-06-02,14,1,6,2,0
TXN022546,CUST0833,4199.2,transfer,2023-03-07,16,0,3,1,0
TXN022547,CUST0833,1823.55,bill_payment,2023-10-09,18,0,10,4,0
TXN022548,CUST0833,20.68,withdrawal,2024-02-10,3,1,2,1,0
TXN022549,CUST0833,5894.9,deposit,2023-05-12,14,0,5,2,1
TXN022550,CUST0833,6302.68,withdrawal,2024-10-10,15,0,10,4,1
TXN022551,CUST0833,8074.31,withdrawal,2023-05-06,20,1,5,2,1
TXN022552,CUST0833,4808.6,withdrawal,2024-01-25,21,0,1,1,0
TXN022553,CUST0833,4806.92,withdrawal,2024-03-25,0,0,3,1,0
TXN022554,CUST0833,2931.83,deposit,2024-10-23,16,0,10,4,0
TXN022555,CUST0833,6484.51,deposit,2024-01-08,1,0,1,1,1
TXN022556,CUST0834,4564.51,deposit,2023-12-18,14,0,12,4,0
TXN022557,CUST0834,6568.07,deposit,2023-12-15,12,0,12,4,1
TXN022558,CUST0834,9424.02,deposit,2023-03-21,4,0,3,1,1
TXN022559,CUST0834,5793.49,bill_payment,2024-05-11,17,1,5,2,1
TXN022560,CUST0834,2425.98,transfer,2024-06-04,20,0,6,2,0
TXN022561,CUST0834,916.19,bill_payment,2024-08-27,6,0,8,3,0
TXN022562,CUST0834,860.09,investment,2024-12-02,1,0,12,4,0
TXN022563,CUST0834,7314.85,investment,2024-05-07,16,0,5,2,1
TXN022564,CUST0834,4546.93,bill_payment,2023-09-06,13,0,9,3,0
TXN022565,CUST0834,8617.79,deposit,2024-12-18,23,0,12,4,1
TXN022566,CUST0834,5742.56,bill_payment,2023-01-10,18,0,1,1,1
TXN022567,CUST0834,6234.66,deposit,2024-05-18,6,1,5,2,1
TXN022568,CUST0834,2712.17,deposit,2023-06-12,17,0,6,2,0
TXN022569,CUST0834,2959.78,investment,2023-03-28,19,0,3,1,0
TXN022570,CUST0834,518.86,investment,2024-04-26,15,0,4,2,0
TXN022571,CUST0834,2449.96,deposit,2023-10-18,14,0,10,4,0
TXN022572,CUST0834,2471.4,withdrawal,2023-07-08,5,1,7,3,0
TXN022573,CUST0834,9239.44,deposit,2024-11-11,10,0,11,4,1
TXN022574,CUST0834,5433.19,withdrawal,2023-11-05,0,1,11,4,1
TXN022575,CUST0834,7916.83,withdrawal,2024-04-12,21,0,4,2,1
TXN022576,CUST0834,2103.1,withdrawal,2024-08-05,11,0,8,3,0
TXN022577,CUST0834,7736.53,bill_payment,2024-12-13,16,0,12,4,1
TXN022578,CUST0834,2840.15,deposit,2024-08-25,17,1,8,3,0
TXN022579,CUST0834,7267.07,bill_payment,2023-12-12,19,0,12,4,1
TXN022580,CUST0834,4274.29,withdrawal,2023-07-09,1,1,7,3,0
TXN022581,CUST0834,1098.81,withdrawal,2023-09-15,4,0,9,3,0
