customer_id,recency,frequency,monetary,avg_amount,max_amount,n_types,n_weekends,n_large_txns,active_months,pca1,pca2,cluster
CUST1263,6,12,49820.97,4151.75,8282.91,5,4,3,9,-1.9733107091059394,-1.804151270986642,1
CUST1264,7,50,278875.75,5577.52,9989.33,5,16,31,12,4.011582053363705,1.1774866562483637,0
CUST1265,4,26,143923.71,5535.53,9278.66,5,7,15,11,0.507722646862602,0.4690120415026994,0
CUST1266,23,31,160242.93,5169.13,9862.41,5,8,14,11,0.6782278712855336,0.06833752072805081,0
CUST1267,6,30,131048.75,4368.29,9743.13,5,5,12,9,-0.2542504109683484,-1.0987934274521014,0
CUST1268,2,37,168176.04,4545.3,9886.61,5,8,16,12,1.274108187711734,-0.8828656515469496,0
CUST1269,110,14,92119.2,6579.94,9816.03,5,3,11,11,-1.2266444537716972,2.280869307547497,1
CUST1270,3,31,151361.07,4882.62,9654.28,5,9,15,12,1.024418737710571,-0.48146206192383545,0
CUST1271,15,39,233265.67,5981.17,9944.97,5,16,25,12,3.01252446812176,1.5051643289908707,0
CUST1272,29,20,89159.05,4457.95,8744.93,5,7,9,11,-0.5864610847298707,-1.1390660225377767,1
CUST1273,6,49,277361.94,5660.45,9836.98,5,13,30,11,3.482039848018664,1.3249489700579438,0
CUST1274,26,47,238663.82,5077.95,9637.76,5,12,23,12,2.7172876584079213,0.2991040072248345,0
CUST1275,33,12,64746.88,5395.57,9180.27,5,1,8,7,-2.247022142663392,0.3473303487938557,1
CUST1276,31,44,197592.21,4490.73,9942.36,5,14,19,12,2.2325687349615624,-0.6823359370551086,0
CUST1277,11,27,112546.55,4168.39,9616.65,5,8,12,11,0.11410129770574044,-1.5062733276004237,0
CUST1278,26,25,122470.57,4898.82,9981.76,5,5,12,9,-0.5270789740705365,-0.27858564984869594,1
CUST1279,2,47,220835.33,4698.62,9933.02,5,11,24,12,2.6654407148793844,-0.3487772119033997,0
CUST1280,81,45,241525.53,5367.23,9785.56,5,12,25,12,2.538205843978022,1.0695064321248329,0
CUST1281,7,50,267710.26,5354.21,9463.96,5,9,26,12,3.0263912295065722,0.7305280044816648,0
CUST1282,9,47,208031.69,4426.21,9472.12,5,13,17,12,2.2956400471369225,-0.9337674626922738,0
CUST1283,31,16,86178.9,5386.18,9765.56,5,8,11,9,-0.8308380721111357,0.3027395125498459,1
CUST1284,254,6,37519.61,6253.27,8207.82,4,1,5,4,-4.938855704470286,3.2246520808482053,1
CUST1285,101,11,38839.52,3530.87,9394.01,5,3,4,6,-3.162659356708509,-1.9220404366455224,1
CUST1286,19,30,166762.46,5558.75,9889.57,5,7,19,11,0.940947247406332,0.7496122934530591,0
CUST1287,4,12,58707.48,4892.29,9350.81,4,4,7,9,-2.2039193300634117,-0.22216932715074897,1
CUST1288,1,17,99313.91,5841.99,9724.88,5,4,12,12,-0.278587364740754,0.6523341152928218,1
CUST1289,164,7,39600.24,5657.18,7059.97,5,3,6,4,-3.6779037596591606,1.4920416243382448,1
CUST1290,111,16,96500.07,6031.25,9984.43,5,2,11,9,-1.630519113423261,1.6725150354757392,1
CUST1291,7,7,42554.06,6079.15,9655.16,3,0,4,6,-4.039834535731828,1.924450233062549,1
CUST1292,26,39,166587.98,4271.49,9624.77,5,11,14,12,1.332881893999903,-1.2036465408048989,0
CUST1293,71,38,177722.63,4676.91,9827.42,5,9,16,12,1.1230863902766681,-0.3066895647808391,0
CUST1294,1,15,88627.28,5908.49,9510.91,5,6,10,8,-1.071564376389053,0.8854522615449428,1
CUST1295,23,29,154670.91,5333.48,9970.01,5,9,13,10,0.43906383029667767,0.30492169561535654,0
CUST1296,7,48,252437.83,5259.12,9831.88,5,12,26,12,3.118434816088645,0.5588263792327445,0
CUST1297,4,5,34371.64,6874.33,9707.04,4,2,4,3,-3.8619716206584744,2.686163018017577,1
CUST1298,27,31,150311.6,4848.76,9837.74,5,7,15,11,0.5425496109785107,-0.32693494821587105,0
CUST1299,6,45,256209.17,5693.54,9909.4,5,15,28,12,3.46035917347118,1.2017550809182016,0
CUST1300,13,45,213634.49,4747.43,9978.5,5,8,21,12,2.070583483493301,-0.3116584970834597,0
CUST1301,22,16,85718.14,5357.38,9903.29,5,2,9,8,-1.6089313635182072,0.2384569030234432,1
CUST1302,21,42,220484.69,5249.64,9519.61,5,14,21,12,2.536590184596334,0.4021166848929583,0
CUST1303,50,9,53631.83,5959.09,9958.6,4,1,6,6,-3.337494708009792,1.630709033440099,1
CUST1304,27,46,253678.24,5514.74,9997.6,5,16,26,12,3.3296876203291443,1.0025195989730562,0
CUST1305,48,20,113304.81,5665.24,9343.22,5,4,11,11,-0.5782347444484097,0.7267807881388407,1
CUST1306,76,15,58102.9,3873.53,9117.23,5,1,3,8,-2.632164182173383,-1.7042891172866903,1
CUST1307,27,45,216919.14,4820.43,9610.26,5,20,23,12,3.1845593809607706,-0.1250011822357571,0
CUST1308,1,33,189510.47,5742.74,9974.44,5,12,19,12,1.8983869269096392,0.8564331457076307,0
CUST1309,78,43,212288.28,4936.94,9957.53,5,11,20,12,1.8936479395259807,0.26209505196815464,0
CUST1310,25,14,66234.66,4731.05,9653.49,5,6,5,10,-1.3835926417983642,-0.8905594262722039,1
CUST1311,21,44,215548.4,4898.83,9740.86,5,17,21,12,2.802953648474926,-0.10115436997905011,0
CUST1312,4,25,126245.51,5049.82,9619.32,5,12,12,11,0.5855494217482835,-0.3413589258947826,0
CUST1313,99,25,110682.3,4427.29,9981.55,5,11,10,10,-0.4131346253340946,-0.6841598739544805,1
CUST1314,9,46,225421.92,4900.48,9689.34,5,17,22,12,3.0471042422674475,-0.11770059232585373,0
CUST1315,10,47,205205.47,4366.07,8617.16,5,17,19,12,2.731329186130989,-0.9727134327205899,0
CUST1316,17,26,137240.44,5278.48,9954.47,5,9,14,9,0.13511380803386194,0.2561033253637782,0
CUST1317,4,38,180039.38,4737.88,9558.96,5,18,16,11,2.0722880644776294,-0.5794993470620476,0
CUST1318,17,26,114886.17,4418.7,9741.96,5,7,10,11,-0.11657873065775659,-1.1852626648416715,0
CUST1319,24,48,266971.61,5561.91,9953.61,5,16,30,12,3.7289118238115004,1.1987939366128966,0
CUST1320,35,16,79502.44,4968.9,9356.8,5,5,9,9,-1.3013856468493146,-0.30054713419779117,1
CUST1321,61,22,101690.7,4622.3,9302.68,5,8,12,11,-0.3269723599199076,-0.6269593716568969,0
CUST1322,5,48,239884.76,4997.6,9925.29,5,14,27,12,3.2605340972176924,0.18915103391742139,0
CUST1323,65,8,36593.33,4574.17,8230.05,4,1,3,6,-3.8330422696242654,-0.28483202640716077,1
CUST1324,80,18,75415.61,4189.76,9389.11,5,8,7,9,-1.4011924457643283,-1.1922305701772233,1
CUST1325,10,18,93529.95,5196.11,9604.59,5,5,7,9,-1.1238582345705597,-0.1699608273160747,1
CUST1326,58,7,35996.81,5142.4,8316.0,4,2,4,6,-3.64554858933546,0.47095270544086854,1
CUST1327,6,41,233664.66,5699.14,9976.79,5,10,25,12,2.5818777047722,1.1005761787388886,0
CUST1328,24,36,171595.8,4766.55,9976.94,5,6,14,12,0.8823510636586919,-0.5045720089558612,0
CUST1329,8,38,172653.92,4543.52,9402.01,5,11,17,12,1.623081588014139,-0.8279122624490574,0
CUST1330,158,16,95429.4,5964.34,9872.35,5,5,11,8,-1.795021652144815,1.8858659046273707,1
CUST1331,16,46,224596.74,4882.54,9945.38,5,12,21,12,2.514353202827768,-0.11105426585427658,0
CUST1332,118,14,72523.5,5180.25,9537.12,5,4,8,8,-2.1285024521902596,0.4697834867316347,1
CUST1333,20,50,239707.82,4794.16,9943.13,5,16,19,12,2.9425261817347272,-0.2665566642499745,0
CUST1334,8,49,250244.77,5107.04,9888.05,5,11,27,12,3.091612200999284,0.3885823563570104,0
CUST1335,28,44,210926.79,4793.79,9734.4,5,14,22,12,2.5292220785600077,-0.16757380907364028,0
CUST1336,29,16,84772.92,5298.31,9986.9,5,5,8,9,-1.2711623485517012,0.09091753015448825,1
CUST1337,5,44,227112.84,5161.66,9682.95,5,15,25,11,2.853328320418002,0.382779745875123,0
CUST1338,73,11,44847.62,4077.06,8698.98,5,3,3,7,-2.8215726634009206,-1.4174822491348056,1
CUST1339,5,45,233741.87,5194.26,9816.73,5,13,22,11,2.5820495506886596,0.3549319156795448,0
CUST1340,3,44,196498.99,4465.89,9707.57,5,13,18,12,2.217018365987875,-0.9008083340915725,0
CUST1341,2,29,136200.46,4696.57,9543.89,5,7,14,12,0.6233843287659657,-0.7878640212840115,0
CUST1342,51,28,124593.11,4449.75,9524.12,5,14,11,10,0.32798102510667226,-0.8818676149978831,0
CUST1343,137,11,57104.35,5191.3,9468.51,5,3,6,5,-3.16080284825837,0.6823025560900801,1
CUST1344,73,11,58878.42,5352.58,9261.48,4,4,7,7,-2.901387376113853,0.9044525021494475,1
CUST1345,58,5,17854.52,3570.9,6768.35,3,2,2,5,-4.83008851057625,-1.2423469761146209,1
CUST1346,4,17,86287.4,5075.73,9604.85,5,7,10,10,-0.6528071819098945,-0.35411195203366397,1
CUST1347,42,42,229571.77,5465.99,9965.19,5,11,25,12,2.479446954303633,0.9709029582008724,0
CUST1348,204,7,28465.25,4066.46,7670.65,3,4,3,4,-5.329614109840403,0.3406135949698146,1
CUST1349,34,33,164949.86,4998.48,9786.02,5,9,19,11,1.0822898758433164,0.05662645579617737,0
CUST1350,5,41,212141.4,5174.18,9978.3,5,10,21,11,1.9971846096921004,0.2736806592025086,0
CUST1351,26,17,74781.73,4398.93,8970.69,4,8,8,10,-1.502382037818969,-0.7891068909213349,1
CUST1352,72,8,40395.92,5049.49,7370.08,4,1,3,7,-3.6258234102424063,0.34594998717817743,1
CUST1353,4,49,243302.29,4965.35,9941.23,5,9,27,12,2.8832474613424925,0.17008985516509206,0
CUST1354,27,49,245642.86,5013.12,9956.14,5,15,27,12,3.30845641409848,0.3381360600976636,0
CUST1355,48,26,147329.06,5666.5,9944.09,5,9,15,11,0.49572315759987273,0.8888191860459598,0
CUST1356,35,38,138716.75,3650.44,8895.04,5,13,13,11,0.9669795261999621,-2.0320794556430033,0
CUST1357,6,37,190475.96,5148.0,9794.88,5,12,18,11,1.7237375247455664,0.10220874148844968,0
CUST1358,173,11,64979.28,5907.21,9956.04,5,1,6,7,-3.044824066062686,1.7599801767884364,1
CUST1359,33,37,182633.09,4936.03,9929.45,5,3,17,11,0.6863096245938963,-0.03662768583056798,0
CUST1360,10,37,209772.91,5669.54,9504.41,5,11,22,11,2.011797452023932,1.0001017102935257,0
CUST1361,35,19,104584.4,5504.44,9698.81,4,8,10,11,-0.9116050554779613,0.8179045584166589,1
CUST1362,74,17,73318.39,4312.85,8305.57,5,4,7,9,-1.7543224422401416,-1.0419816503526285,1
CUST1363,63,14,64227.68,4587.69,9692.85,5,4,7,11,-1.4710446102613244,-0.8625007575532092,1
CUST1364,24,35,176583.49,5045.24,9939.19,5,9,18,12,1.3957490447714556,-0.005264771232928496,0
CUST1365,22,6,25733.33,4288.89,6748.78,3,1,1,4,-4.840556193588054,-0.4261295132287379,1
CUST1366,5,44,244406.63,5554.7,9696.23,5,12,27,12,3.0297142208500816,0.9692441123256046,0
CUST1367,1,48,219468.55,4572.26,9893.64,5,14,21,12,2.7699393280291393,-0.6387158164528706,0
CUST1368,31,16,72931.46,4558.22,9321.01,5,6,7,7,-1.7462263810080394,-0.8420211576047887,1
CUST1369,8,24,106993.02,4458.04,9892.94,5,7,10,12,-0.002511515445884384,-1.253674604032357,0
CUST1370,32,36,154229.64,4284.16,9791.55,5,8,12,12,0.753270951421035,-1.2209052840058903,0
CUST1371,50,29,121228.91,4180.31,9567.8,5,9,11,12,0.25131967859771415,-1.3529430153122657,0
CUST1372,27,20,81742.15,4087.11,8365.53,5,10,8,10,-0.6309866879045503,-1.6545766653934384,1
CUST1373,162,13,47734.84,3671.91,8484.44,5,2,4,7,-3.2378315987096666,-1.4297636090612558,1
CUST1374,29,20,91926.18,4596.31,9579.86,5,6,8,10,-0.8839979907358725,-0.9139850579151668,1
CUST1375,3,14,73445.76,5246.13,9253.19,5,2,7,8,-1.7819390782738709,-0.10247140719252201,1
CUST1376,15,9,46457.55,5161.95,9410.26,4,2,3,6,-3.359693087465997,0.24423016078243906,1
CUST1377,1,42,210867.52,5020.66,9895.94,5,11,21,11,2.1159582649748154,0.03429526420389741,0
CUST1378,15,26,151139.75,5813.07,9825.24,5,5,15,11,0.34704274390131135,0.9306008592279047,0
CUST1379,20,40,219196.89,5479.92,9660.57,5,10,24,12,2.3143399809580734,0.822642939746508,0
CUST1380,40,27,102012.01,3778.22,7922.29,5,8,10,12,-0.06094061922386388,-2.0150337413663744,0
CUST1381,40,38,185130.18,4871.85,9873.45,5,14,22,12,2.1200562021280884,-0.03779233008803368,0
CUST1382,16,41,201286.78,4909.43,9980.11,5,16,22,11,2.4324058360736456,-0.04409473729910667,0
CUST1383,16,33,168233.19,5097.98,9923.03,5,9,16,12,1.2059130867747117,-0.05492791507256839,0
CUST1384,115,8,39740.7,4967.59,8571.05,3,1,3,6,-4.615751158233393,0.9810744679869682,1
CUST1385,20,10,47432.97,4743.3,8180.12,5,4,6,6,-2.44416356454581,-0.6581203883219123,1
CUST1386,34,20,98358.68,4917.93,9831.65,5,4,11,9,-1.023044400131776,-0.27550861318954056,1
CUST1387,14,22,116972.26,5316.92,9960.07,5,10,11,10,-0.010627298378905003,0.09894105028324847,0
CUST1388,282,14,61505.07,4393.22,8175.58,5,3,6,9,-3.0899625836845908,0.1822042728181134,1
CUST1389,4,32,170389.28,5324.66,9669.52,5,9,17,12,1.3221263265946486,0.22219273870115802,0
CUST1390,10,31,152231.19,4910.68,9715.27,5,15,16,9,1.0332979515915792,-0.22536579745826904,0
CUST1391,12,12,60007.66,5000.64,8498.18,5,2,7,8,-1.9945404920704068,-0.40839631346188543,1
CUST1392,7,22,130366.93,5925.77,9504.17,5,3,17,10,-0.1025915035558612,1.1333618303912067,0
CUST1393,49,17,76825.1,4519.12,9340.85,4,7,7,9,-1.919320252521441,-0.461730566838416,1
CUST1394,69,17,96994.56,5705.56,9660.39,5,8,8,9,-1.0674952674188658,0.8734010453767607,1
CUST1395,6,48,272809.5,5683.53,9871.58,5,17,29,12,3.892433663133633,1.2387247071150649,0
CUST1396,2,26,139614.8,5369.8,9622.12,5,7,13,10,0.1804571207781948,0.220837565231452,0
CUST1397,53,35,159419.75,4554.85,9741.68,5,12,14,12,1.1341775092771265,-0.6823152064626359,0
CUST1398,21,47,236722.15,5036.64,9803.55,5,13,22,12,2.755085793989063,0.17502270922147573,0
CUST1399,13,29,132219.28,4559.29,9676.73,5,11,14,11,0.6993531515295012,-0.881644570530759,0
CUST1400,21,12,54253.1,4521.09,9904.98,5,1,5,8,-2.315387879188359,-1.075914092671746,1
CUST1401,59,19,90107.09,4742.48,8975.8,5,6,10,9,-1.1289235931450226,-0.42972829235371957,1
CUST1402,44,26,102154.79,3929.03,9834.79,5,5,7,12,-0.5348510425970142,-1.8656215099622342,1
CUST1403,13,19,107079.16,5635.75,9901.94,5,5,10,10,-0.6316677927520445,0.5027465243484789,1
CUST1404,1,46,264805.34,5756.64,9844.55,5,16,31,11,3.6565417101878097,1.42278355615111,0
CUST1405,77,13,72434.9,5571.92,9316.43,5,4,7,9,-1.8059622332219565,0.682078388032778,1
CUST1406,54,49,246824.9,5037.24,9833.53,5,16,23,12,3.038760824662487,0.3938010303733233,0
CUST1407,7,40,207634.12,5190.85,9912.78,5,12,22,12,2.3403704225660626,0.26256751712108567,0
CUST1408,5,25,125988.72,5039.55,9978.33,5,5,12,10,-0.2095685369688937,-0.25681167674026295,0
CUST1409,36,31,163234.29,5265.62,9820.96,5,7,19,11,0.8444121869118818,0.4390007201884638,0
CUST1410,3,20,100178.68,5008.93,9743.3,5,10,9,10,-0.2668296690445942,-0.47272193635622217,0
CUST1411,12,13,65715.31,5055.02,9409.67,4,4,8,8,-2.2770715937333703,0.14509043626679177,1
CUST1412,7,30,138451.7,4615.06,9923.66,5,6,13,11,0.3131419263814631,-0.8350247794901193,0
CUST1413,82,33,161371.59,4890.05,9619.34,5,13,17,10,0.8642809429634705,0.14661967998119593,0
CUST1414,17,18,96056.71,5336.48,9923.21,5,5,10,10,-0.7762994646365419,0.09938215314106993,1
CUST1415,121,12,73373.13,6114.43,9859.42,5,3,6,7,-2.5137484329644453,1.7555645583192563,1
CUST1416,205,6,39077.6,6512.93,9861.58,3,2,3,5,-5.102403497095378,3.6277443217902037,1
CUST1417,25,20,94718.66,4735.93,9766.92,5,5,9,10,-0.8644123621053439,-0.7054982358905144,1
CUST1418,35,27,141667.86,5246.96,9935.29,5,6,14,10,0.02479635107955037,0.2776681798329592,0
CUST1419,12,32,176441.31,5513.79,9999.21,5,11,18,12,1.5669860680384275,0.5565262820916802,0
CUST1420,61,28,130203.05,4650.11,9138.45,5,12,13,12,0.6341306615084811,-0.5881641656468554,0
CUST1421,6,49,242284.9,4944.59,9991.59,5,15,25,12,3.269303000700494,0.058663004285084946,0
CUST1422,10,50,223547.55,4470.95,9896.05,5,15,20,12,2.83648941884286,-0.7569445408011941,0
CUST1423,4,20,95484.26,4774.21,9508.04,5,4,10,11,-0.6007482280937074,-0.7917110654492335,1
CUST1424,2,27,142045.26,5260.94,9292.39,5,7,17,12,0.8138520136316466,0.08485972092050553,0
CUST1425,46,40,193529.18,4838.23,9444.93,5,12,16,11,1.5021929879981835,-0.15511863830789097,0
CUST1426,22,12,71857.41,5988.12,9675.86,5,3,7,7,-1.9867022047650276,1.0604064810893814,1
CUST1427,11,49,261519.26,5337.13,9997.09,5,8,26,12,2.8473928589557946,0.7236410911742576,0
CUST1428,60,6,30699.31,5116.55,8674.04,5,4,3,5,-3.2021438395950863,0.006769476710319363,1
CUST1429,37,44,233011.86,5295.72,9976.53,5,16,25,12,3.0106040301501817,0.691412316388226,0
CUST1430,5,7,30309.12,4329.87,8112.48,4,3,2,5,-3.693544749130041,-0.9437659015994214,1
CUST1431,3,45,208701.61,4637.81,9868.7,5,14,20,12,2.5424182204379178,-0.5871081007704664,0
CUST1432,27,13,83963.27,6458.71,9225.53,4,6,9,8,-1.895580457384584,2.1854307869782272,1
CUST1433,36,14,88748.09,6339.15,9976.9,4,2,9,9,-2.0528079060413975,2.043518066094974,1
CUST1434,46,43,221607.45,5153.66,9909.98,5,17,23,12,2.8215614621809455,0.460039885837436,0
CUST1435,34,33,162483.86,4923.75,9989.9,5,8,18,11,0.9161291714324497,-0.07587455777084381,0
CUST1436,70,32,161027.19,5032.1,9521.48,5,8,17,12,0.828272480814795,0.18046514798398028,0
CUST1437,20,26,128666.61,4948.72,9433.86,5,6,11,12,0.14882536953451989,-0.4455910501097593,0
CUST1438,23,31,173289.98,5590.0,9986.6,5,12,17,11,1.3142403149508903,0.7385555657418631,0
CUST1439,9,22,116722.76,5305.58,9922.05,5,4,12,10,-0.4504886554661184,0.11628726933156569,1
CUST1440,134,14,82019.78,5858.56,9870.83,5,3,7,10,-1.8780429351103611,1.3521848574452373,1
CUST1441,40,39,222261.6,5699.02,9760.21,5,9,26,12,2.249291673036291,1.3063025391057246,0
CUST1442,33,8,44417.95,5552.24,8729.12,3,2,5,6,-3.9334749724420037,1.3808903921272706,1
CUST1443,24,41,212024.73,5171.33,9814.59,5,7,22,12,1.8814194394610315,0.3632274527284945,0
CUST1444,89,33,184573.95,5593.15,9916.23,5,10,17,11,0.9511479427284124,1.1410185704924605,0
CUST1445,1,36,199471.54,5540.88,9754.27,5,15,22,12,2.476751676232684,0.677763788406155,0
CUST1446,17,38,183485.97,4828.58,9559.39,5,14,19,12,2.0453755384771077,-0.32196876196337476,0
CUST1447,21,43,211786.15,4925.26,9914.34,5,11,24,12,2.403248348901683,0.0522596248111446,0
CUST1448,5,46,211513.87,4598.13,9369.82,5,12,21,12,2.4641895044617246,-0.5843609578424291,0
CUST1449,87,15,72506.54,4833.77,9505.45,5,4,8,7,-2.151226867072884,-0.11482584336929899,1
CUST1450,8,32,170926.72,5341.46,9424.92,5,9,19,12,1.4233578603668071,0.33092989934613654,0
CUST1451,116,6,30290.23,5048.37,9423.66,3,1,4,4,-5.042037190608203,1.228279481561451,1
CUST1452,21,38,127683.06,3360.08,9138.31,5,9,8,12,0.48742035105076026,-2.7210128230790995,0
CUST1453,23,44,248639.77,5650.9,9984.28,5,13,24,12,2.8873408672317695,1.1097988631536326,0
CUST1454,2,14,87179.65,6227.12,9813.41,5,4,10,9,-1.0856615184889529,1.2718329118742753,1
CUST1455,167,9,47086.22,5231.8,7959.78,4,1,6,7,-3.8313958385345557,1.228564827141984,1
CUST1456,44,34,186285.23,5478.98,9663.28,5,12,21,12,1.7940819168103974,0.7938428729402753,0
CUST1457,5,40,221290.66,5532.27,9747.07,5,11,24,12,2.4922625277163344,0.8091065776862643,0
CUST1458,13,41,206713.31,5041.79,9681.37,5,12,21,12,2.267555005057465,0.059449674994966784,0
CUST1459,8,44,224583.52,5104.17,9421.62,5,14,25,12,2.912314794966806,0.2628735636886531,0
CUST1460,20,42,178229.7,4243.56,9907.05,5,8,17,12,1.4447282173816953,-1.147416240147089,0
CUST1461,10,46,231230.71,5026.75,9978.94,5,14,21,12,2.7702928679001846,0.054377793286987414,0
CUST1462,50,27,123950.73,4590.77,9619.29,5,10,11,12,0.3224671849621438,-0.7936151009577677,0
CUST1463,73,7,27484.07,3926.3,6556.4,3,3,2,5,-4.664567094303337,-0.6669477701336712,1
CUST1464,25,25,134041.97,5361.68,9634.43,5,8,14,12,0.5056045960806395,0.23755934921923394,0
CUST1465,5,50,239517.26,4790.35,9985.9,5,13,23,11,2.8065874542546685,-0.15716919475034535,0
CUST1466,7,43,221822.4,5158.66,9960.65,5,11,22,12,2.437307330264688,0.2480983495179659,0
CUST1467,72,25,105506.69,4220.27,9387.59,5,7,9,10,-0.7335663299482282,-1.1369296267813405,1
CUST1468,45,28,128220.81,4579.31,9436.39,5,12,12,10,0.2752016741100186,-0.6914070160508204,0
CUST1469,11,28,167778.89,5992.1,9992.08,5,8,20,12,1.2816029547218053,1.264310160316094,0
CUST1470,14,5,19579.52,3915.9,6818.96,3,2,2,5,-4.5754058697793685,-1.0181022163779267,1
CUST1471,228,9,52110.26,5790.03,9626.88,5,1,5,6,-3.709741406357765,1.9127001163125001,1
CUST1472,23,26,109736.3,4220.63,9753.06,5,8,10,10,-0.28813158581205245,-1.3766523097347574,0
CUST1473,26,48,234689.0,4889.35,9862.64,5,13,23,12,2.7966146815058366,0.02894536022279387,0
CUST1474,20,38,167665.27,4412.24,9464.36,5,9,18,11,1.2261770862103725,-0.8490248530044298,0
CUST1475,43,8,57649.01,7206.13,9827.52,5,2,6,6,-2.5398372572343906,2.8336294069515784,1
CUST1476,59,50,261606.77,5232.14,9471.76,5,10,26,12,2.808742172707837,0.8379735950873062,0
CUST1477,39,12,57909.33,4825.78,9796.47,4,4,5,5,-3.226462678177135,0.053451343537888364,1
CUST1478,57,38,171275.72,4507.26,9719.86,5,17,18,11,1.7674027185822863,-0.5462497586047755,0
CUST1479,39,29,152496.17,5258.49,9521.12,5,5,17,11,0.40724606527175955,0.3747353610270006,0
CUST1480,2,28,138647.16,4951.68,9896.02,5,8,13,12,0.6548811875241624,-0.47228079850933696,0
CUST1481,4,41,212942.05,5193.71,9925.64,5,13,24,12,2.6240482196371993,0.31653442793828007,0
CUST1482,33,32,168002.52,5250.08,9876.13,5,11,17,11,1.1508227005248661,0.32690582555170083,0
CUST1483,55,28,152079.79,5431.42,9242.15,5,8,18,11,0.6251048386050657,0.7151736088098263,0
CUST1484,47,9,39228.49,4358.72,6984.5,4,2,2,8,-3.321851106715311,-0.8262881275953923,1
CUST1485,11,18,77722.36,4317.91,9824.89,5,7,7,9,-1.1231117907776156,-1.3943531655378634,1
CUST1486,3,44,222792.28,5063.46,9871.26,5,14,22,12,2.748132607745214,0.08231339962532322,0
CUST1487,10,32,204018.18,6375.57,9912.11,5,11,24,11,1.9852878507533578,2.014360458619771,0
CUST1488,141,7,30336.91,4333.84,9528.11,4,1,4,4,-4.601805035293692,-0.04814327108923051,1
CUST1489,55,16,81352.19,5084.51,7737.23,5,3,10,11,-1.1329361073943354,-0.1047681849217867,1
CUST1490,28,10,43798.07,4379.81,9287.1,5,2,4,8,-2.462692022522521,-1.2821507817546036,1
CUST1491,2,16,79155.6,4947.23,9983.16,4,4,8,10,-1.6929675030011178,-0.15109823096011205,1
CUST1492,1,16,94938.92,5933.68,9758.88,5,3,10,9,-1.0768436315476693,0.8871551410668274,1
CUST1493,9,50,253210.32,5064.21,9974.05,5,8,25,12,2.757925427199377,0.2929197832178356,0
CUST1494,1,11,54619.07,4965.37,9222.27,4,3,4,7,-2.8642950037697936,-0.11852421254725012,1
CUST1495,54,9,55241.92,6137.99,9404.91,4,4,6,7,-2.8922162867570917,1.8246673284042536,1
CUST1496,209,7,42942.03,6134.58,8836.94,4,0,6,5,-4.507438390489608,2.800238821466621,1
CUST1497,1,42,205472.68,4892.21,8902.49,5,9,25,11,2.1311755804658,-0.015564027634030028,0
CUST1498,110,5,24165.58,4833.12,8896.02,4,2,3,5,-4.304077224066336,0.34953518614028545,1
CUST1499,26,32,140455.66,4389.24,9167.15,5,9,12,12,0.6619046982401786,-1.138601848025187,0
